"","ENTIDAD","MUNICIPIO","CODIGO","ID_ESTRATO","UE","PRODUCCION","FORMA_CAPITAL","GASTOS","INGRESOS","PERSONAL_OCUP","CONSUMO_INTER","VALOR_AGREG","MARGEN_PSNETO","NOMBRE_ENTIDAD","NOMBRE_MUNICIPIO","DESC_CODIGO","CVEGEO"
"3145",21,76,311,1,42,15.772,0.013,9.365,15.823,94,9.326,6.446,40.814004929533,"Puebla","Hueytamalco,","Industria alimentaria","21076"
"3146",21,76,332,99,9,1.963,0.002,0.908,1.979,17,0.908,1.055,54.1182415361294,"Puebla","Hueytamalco,","Fabricación de productos metálicos","21076"
"3147",21,76,337,99,6,0.398,0.002,0.178,0.398,10,0.178,0.22,55.2763819095477,"Puebla","Hueytamalco,","Fabricación de muebles, colchones y persianas","21076"
"3148",21,76,461,1,131,14.534,0.066,36.25,46.991,208,3.957,10.577,22.8575684705582,"Puebla","Hueytamalco,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","21076"
"3149",21,76,462,99,3,8.644,0.01,20.145,24.752,14,3.199,5.445,18.6126373626374,"Puebla","Hueytamalco,","Comercio al por menor en tiendas de autoservicio y departamentales","21076"
"3150",21,76,463,1,39,3.566,0.019,8.911,11.648,54,0.831,2.735,23.4975961538462,"Puebla","Hueytamalco,","Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado","21076"
"3151",21,76,464,1,16,2.918,0.008,4.409,6.132,34,1.298,1.62,28.0984996738421,"Puebla","Hueytamalco,","Comercio al por menor de artículos para el cuidado de la salud","21076"
"3152",21,76,465,1,24,2.593,0.005,3.111,5.275,45,0.521,2.072,41.0236966824645,"Puebla","Hueytamalco,","Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal","21076"
"3153",21,76,466,1,19,2.107,0,3.517,5.09,24,0.473,1.634,30.9037328094303,"Puebla","Hueytamalco,","Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados","21076"
"3154",21,76,467,1,12,2.982,-0.003,3.413,6.039,20,0.572,2.41,43.4840205332009,"Puebla","Hueytamalco,","Comercio al por menor de artículos de ferretería, tlapalería y vidrios","21076"
"3155",21,76,468,99,6,6.581,0.001,67.974,69.63,14,1.507,5.074,2.37828522188711,"Puebla","Hueytamalco,","Comercio al por menor de vehículos de motor, refacciones, combustibles y lubricantes","21076"
"3156",21,76,522,99,7,15.379,0.009,6.346,16.066,18,6.239,9.14,60.5004357027263,"Puebla","Hueytamalco,","Instituciones de intermediación crediticia y financiera no bursátil","21076"
"3157",21,76,541,99,7,1.335,0.032,0.371,1.335,59,0.371,0.964,72.2097378277154,"Puebla","Hueytamalco,","Servicios profesionales, científicos y técnicos","21076"
"3158",21,76,561,99,6,0.542,0.013,0.385,0.542,9,0.384,0.158,28.9667896678967,"Puebla","Hueytamalco,","Servicios de apoyo a los negocios","21076"
"3159",21,76,621,1,18,2.323,0,0.929,2.323,26,0.922,1.401,60.0086095566078,"Puebla","Hueytamalco,","Servicios médicos de consulta externa y servicios relacionados","21076"
"3160",21,76,624,1,3,0.028,0,0.02,0.028,8,0.02,0.008,28.5714285714286,"Puebla","Hueytamalco,","Otros servicios de asistencia social","21076"
"3161",21,76,721,99,4,0.687,0.285,0.391,0.687,18,0.383,0.304,43.0858806404658,"Puebla","Hueytamalco,","Servicios de alojamiento temporal","21076"
"3162",21,76,722,99,70,18.128,0.052,10.681,18.13,138,10.613,7.515,41.0865968008825,"Puebla","Hueytamalco,","Servicios de preparación de alimentos y bebidas","21076"
"3163",21,76,811,99,50,6.734,0.017,3.102,6.734,83,3.091,3.643,53.9352539352539,"Puebla","Hueytamalco,","Servicios de reparación y mantenimiento","21076"
"3164",21,76,812,99,20,2.302,0.004,0.9,2.302,28,0.896,1.406,60.9035621198957,"Puebla","Hueytamalco,","Servicios personales","21076"
"3165",21,77,311,99,8,1.151,0.006,0.734,1.153,15,0.734,0.417,36.3399826539462,"Puebla","Hueytlalpan,","Industria alimentaria","21077"
"3166",21,77,314,99,4,0.075,0,0.012,0.075,5,0.012,0.063,84,"Puebla","Hueytlalpan,","Fabricación de productos textiles, excepto prendas de vestir","21077"
"3167",21,77,461,1,44,2.38,0,6.559,8.776,76,0.185,2.195,25.2620783956244,"Puebla","Hueytlalpan,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","21077"
"3168",21,77,463,99,6,0.188,0.005,1.256,1.434,9,0.01,0.178,12.4128312412831,"Puebla","Hueytlalpan,","Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado","21077"
"3169",21,77,465,99,7,0.088,0.001,0.195,0.261,12,0.025,0.063,25.2873563218391,"Puebla","Hueytlalpan,","Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal","21077"
"3170",21,77,722,99,5,0.431,0,0.176,0.431,8,0.176,0.255,59.1647331786543,"Puebla","Hueytlalpan,","Servicios de preparación de alimentos y bebidas","21077"
"3171",21,77,812,1,3,0.032,0.003,0.017,0.032,3,0.017,0.015,46.875,"Puebla","Hueytlalpan,","Servicios personales","21077"
"3172",21,78,311,1,19,6.956,0.003,4.988,6.916,47,4.963,1.993,27.8773857721226,"Puebla","Huitzilan de Serdán,","Industria alimentaria","21078"
"3173",21,78,314,1,16,0.267,0,0.084,0.267,22,0.084,0.183,68.5393258426966,"Puebla","Huitzilan de Serdán,","Fabricación de productos textiles, excepto prendas de vestir","21078"
"3174",21,78,315,1,8,0.218,0,0.122,0.217,11,0.122,0.096,43.778801843318,"Puebla","Huitzilan de Serdán,","Fabricación de prendas de vestir","21078"
"3175",21,78,332,1,5,0.315,0,0.195,0.313,6,0.195,0.12,37.6996805111821,"Puebla","Huitzilan de Serdán,","Fabricación de productos metálicos","21078"
"3176",21,78,337,1,4,0.059,0,0.038,0.059,4,0.038,0.021,35.593220338983,"Puebla","Huitzilan de Serdán,","Fabricación de muebles, colchones y persianas","21078"
"3177",21,78,339,1,13,0.162,0,0.057,0.166,18,0.057,0.105,65.6626506024096,"Puebla","Huitzilan de Serdán,","Otras industrias manufactureras","21078"
"3178",21,78,461,1,82,5.8,0.166,15.019,19.296,133,1.27,4.53,22.165215588723,"Puebla","Huitzilan de Serdán,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","21078"
"3179",21,78,463,1,14,0.716,0.001,2.462,3.026,22,0.198,0.518,18.6384666226041,"Puebla","Huitzilan de Serdán,","Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado","21078"
"3180",21,78,464,1,3,0.257,0.002,0.715,0.881,6,0.069,0.188,18.8422247446084,"Puebla","Huitzilan de Serdán,","Comercio al por menor de artículos para el cuidado de la salud","21078"
"3181",21,78,465,1,6,0.127,0.005,0.385,0.434,11,0.086,0.041,11.2903225806452,"Puebla","Huitzilan de Serdán,","Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal","21078"
"3182",21,78,561,99,5,0.276,0,0.176,0.274,6,0.176,0.1,35.7664233576642,"Puebla","Huitzilan de Serdán,","Servicios de apoyo a los negocios","21078"
"3183",21,78,811,1,4,0.264,0,0.115,0.264,4,0.115,0.149,56.439393939394,"Puebla","Huitzilan de Serdán,","Servicios de reparación y mantenimiento","21078"
"3184",21,79,311,1,23,4.021,0.027,2.59,4.049,46,2.565,1.456,36.0335885403804,"Puebla","Huitziltepec,","Industria alimentaria","21079"
"3185",21,79,313,1,13,0.552,0,0.166,0.552,19,0.166,0.386,69.927536231884,"Puebla","Huitziltepec,","Fabricación de insumos textiles y acabado de textiles","21079"
"3186",21,79,316,99,7,9.23,-0.099,5.666,9.232,48,5.666,3.564,38.6265164644714,"Puebla","Huitziltepec,","Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos","21079"
"3187",21,79,321,1,4,0.364,0.003,0.226,0.367,5,0.226,0.138,38.4196185286103,"Puebla","Huitziltepec,","Industria de la madera","21079"
"3188",21,79,332,1,7,1.001,0.077,0.82,1.113,7,0.82,0.181,26.3252470799641,"Puebla","Huitziltepec,","Fabricación de productos metálicos","21079"
"3189",21,79,434,1,3,0.245,0,0.796,1.115,3,0.052,0.193,28.609865470852,"Puebla","Huitziltepec,","Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho","21079"
"3190",21,79,461,1,59,3.932,0.139,10.008,13.103,87,0.83,3.102,23.6205449133786,"Puebla","Huitziltepec,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","21079"
"3191",21,79,463,1,8,0.204,0.002,0.984,1.125,10,0.028,0.176,12.5333333333333,"Puebla","Huitziltepec,","Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado","21079"
"3192",21,79,465,1,13,0.456,0.022,1.051,1.358,21,0.134,0.322,22.6067746686304,"Puebla","Huitziltepec,","Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal","21079"
"3193",21,79,466,99,4,0.294,0,0.597,0.771,6,0.054,0.24,22.568093385214,"Puebla","Huitziltepec,","Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados","21079"
"3194",21,79,467,1,5,0.192,0,0.578,0.687,9,0.082,0.11,15.8660844250364,"Puebla","Huitziltepec,","Comercio al por menor de artículos de ferretería, tlapalería y vidrios","21079"
"3195",21,79,468,99,4,2.257,0,12.401,14.235,14,0.449,1.808,12.8837372672989,"Puebla","Huitziltepec,","Comercio al por menor de vehículos de motor, refacciones, combustibles y lubricantes","21079"
"3196",21,79,532,1,5,1.041,0.32,0.55,1.039,14,0.548,0.493,47.0644850818094,"Puebla","Huitziltepec,","Servicios de alquiler de bienes muebles","21079"
"3197",21,79,561,1,4,0.393,0.009,0.175,0.393,7,0.175,0.218,55.470737913486,"Puebla","Huitziltepec,","Servicios de apoyo a los negocios","21079"
"3198",21,79,621,1,4,1.214,0.012,0.538,1.214,4,0.537,0.677,55.6836902800659,"Puebla","Huitziltepec,","Servicios médicos de consulta externa y servicios relacionados","21079"
"3199",21,79,722,99,16,2.729,0.378,2.183,2.734,39,2.183,0.546,20.1536210680322,"Puebla","Huitziltepec,","Servicios de preparación de alimentos y bebidas","21079"
"3200",21,79,811,1,11,1.083,0.006,0.709,1.082,11,0.709,0.374,34.4731977818854,"Puebla","Huitziltepec,","Servicios de reparación y mantenimiento","21079"
"3201",21,79,812,1,6,0.152,0.002,0.095,0.156,7,0.094,0.058,39.1025641025641,"Puebla","Huitziltepec,","Servicios personales","21079"
"3202",21,80,311,99,6,0.288,0,0.215,0.288,7,0.215,0.073,25.3472222222222,"Puebla","Atlequizayan,","Industria alimentaria","21080"
"3203",21,80,461,99,34,7.764,0.008,12.538,19.999,53,0.291,7.473,37.3068653432672,"Puebla","Atlequizayan,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","21080"
"3204",21,80,465,99,3,0.195,0,0.281,0.475,4,0.012,0.183,40.8421052631579,"Puebla","Atlequizayan,","Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal","21080"
"3205",21,80,561,1,4,0.291,0.114,0.146,0.291,6,0.146,0.145,49.8281786941581,"Puebla","Atlequizayan,","Servicios de apoyo a los negocios","21080"
"3206",21,81,212,99,3,2.976,0,1.337,2.976,21,1.325,1.651,55.0739247311828,"Puebla","Ixcamilpa de Guerrero,","Minería de minerales metálicos y no metálicos, excepto petróleo y gas","21081"
"3207",21,81,311,99,6,1.389,0,0.873,1.389,13,0.873,0.516,37.1490280777538,"Puebla","Ixcamilpa de Guerrero,","Industria alimentaria","21081"
"3208",21,81,332,99,3,1.006,0,0.629,0.986,8,0.629,0.377,36.2068965517241,"Puebla","Ixcamilpa de Guerrero,","Fabricación de productos metálicos","21081"
"3209",21,81,434,1,3,4.066,0,15.048,19.936,11,0.798,3.268,24.5184590690209,"Puebla","Ixcamilpa de Guerrero,","Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho","21081"
"3210",21,81,461,1,34,3.7,0.01,8.125,11.214,63,0.42,3.28,27.545924736936,"Puebla","Ixcamilpa de Guerrero,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","21081"
"3211",21,81,463,1,3,0.107,0,0.398,0.497,3,0.008,0.099,19.9195171026157,"Puebla","Ixcamilpa de Guerrero,","Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado","21081"
"3212",21,81,465,1,3,0.035,0,0.064,0.094,3,0.006,0.029,31.9148936170213,"Puebla","Ixcamilpa de Guerrero,","Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal","21081"
"3213",21,81,713,99,4,0.12,0,0.066,0.12,4,0.066,0.054,45,"Puebla","Ixcamilpa de Guerrero,","Servicios de entretenimiento en instalaciones recreativas y otros servicios recreativos","21081"
"3214",21,81,811,99,4,0.439,0,0.231,0.439,6,0.231,0.208,47.380410022779,"Puebla","Ixcamilpa de Guerrero,","Servicios de reparación y mantenimiento","21081"
"3215",21,81,812,99,4,0.361,0,0.298,0.361,4,0.298,0.063,17.4515235457064,"Puebla","Ixcamilpa de Guerrero,","Servicios personales","21081"
"3216",21,82,212,99,4,11.138,0.465,7.68,11.038,37,7.68,3.458,30.4221779307846,"Puebla","Ixcaquixtla,","Minería de minerales metálicos y no metálicos, excepto petróleo y gas","21082"
"3217",21,82,311,1,40,9.64,0,6.518,9.64,91,6.518,3.122,32.3858921161826,"Puebla","Ixcaquixtla,","Industria alimentaria","21082"
"3218",21,82,312,99,4,0.844,0,0.581,0.844,6,0.581,0.263,31.1611374407583,"Puebla","Ixcaquixtla,","Industria de las bebidas y del tabaco","21082"
"3219",21,82,332,99,9,1.063,0.002,0.715,1.061,12,0.715,0.348,32.6107445805844,"Puebla","Ixcaquixtla,","Fabricación de productos metálicos","21082"
"3220",21,82,434,99,12,4.35,-0.095,22.972,26.967,29,0.826,3.524,14.8144027885935,"Puebla","Ixcaquixtla,","Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho","21082"
"3221",21,82,461,1,88,5.966,0.01,17.393,21.916,136,1.313,4.653,20.6378901259354,"Puebla","Ixcaquixtla,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","21082"
"3222",21,82,462,1,9,19.816,0,44.774,57.411,23,7.993,11.823,22.0114612182334,"Puebla","Ixcaquixtla,","Comercio al por menor en tiendas de autoservicio y departamentales","21082"
"3223",21,82,463,1,26,1.29,0,3.657,4.416,31,0.255,1.035,17.1875,"Puebla","Ixcaquixtla,","Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado","21082"
"3224",21,82,464,1,10,9.121,0,17.128,25.222,24,0.981,8.14,32.0910316390453,"Puebla","Ixcaquixtla,","Comercio al por menor de artículos para el cuidado de la salud","21082"
"3225",21,82,465,1,29,1.792,-0.015,3.628,4.657,44,0.626,1.166,22.0957698088898,"Puebla","Ixcaquixtla,","Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal","21082"
"3226",21,82,466,1,17,1.762,0,4.048,5.355,24,0.231,1.531,24.4070961718021,"Puebla","Ixcaquixtla,","Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados","21082"
"3227",21,82,467,1,17,2.641,0,6.795,8.227,34,1.095,1.546,17.4061018597302,"Puebla","Ixcaquixtla,","Comercio al por menor de artículos de ferretería, tlapalería y vidrios","21082"
"3228",21,82,468,1,8,8.698,0,86.521,90.595,18,4.637,4.061,4.4969369170484,"Puebla","Ixcaquixtla,","Comercio al por menor de vehículos de motor, refacciones, combustibles y lubricantes","21082"
"3229",21,82,541,99,9,1.641,0.004,0.831,1.641,13,0.831,0.81,49.3601462522852,"Puebla","Ixcaquixtla,","Servicios profesionales, científicos y técnicos","21082"
"3230",21,82,561,99,10,1.249,0.004,0.95,1.249,21,0.95,0.299,23.9391513210569,"Puebla","Ixcaquixtla,","Servicios de apoyo a los negocios","21082"
"3231",21,82,621,1,15,2.117,0,1.559,2.117,20,1.559,0.558,26.3580538497874,"Puebla","Ixcaquixtla,","Servicios médicos de consulta externa y servicios relacionados","21082"
"3232",21,82,713,1,3,0.132,0,0.081,0.132,4,0.081,0.051,38.6363636363636,"Puebla","Ixcaquixtla,","Servicios de entretenimiento en instalaciones recreativas y otros servicios recreativos","21082"
"3233",21,82,722,99,46,10.042,0.049,7.406,10.042,108,7.406,2.636,26.2497510456084,"Puebla","Ixcaquixtla,","Servicios de preparación de alimentos y bebidas","21082"
"3234",21,82,811,99,38,3.298,0.104,2.111,3.256,50,2.111,1.187,35.1658476658477,"Puebla","Ixcaquixtla,","Servicios de reparación y mantenimiento","21082"
"3235",21,83,337,1,16,15.253,0.178,9.456,14.882,57,9.442,5.811,36.4601532052144,"Puebla","Ixtacamaxtitlán,","Fabricación de muebles, colchones y persianas","21083"
"3236",21,83,461,1,20,2.191,0.141,6.093,7.791,27,0.456,1.735,21.7943781286099,"Puebla","Ixtacamaxtitlán,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","21083"
"3237",21,83,463,1,5,0.364,0.073,0.996,1.256,5,0.098,0.266,20.7006369426752,"Puebla","Ixtacamaxtitlán,","Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado","21083"
"3238",21,83,464,99,3,4.396,0,7.835,11.522,8,0.713,3.683,31.999652838049,"Puebla","Ixtacamaxtitlán,","Comercio al por menor de artículos para el cuidado de la salud","21083"
"3239",21,83,465,99,5,0.198,0,0.5,0.642,6,0.052,0.146,22.1183800623053,"Puebla","Ixtacamaxtitlán,","Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal","21083"
"3240",21,83,466,1,3,0.225,0,0.394,0.554,4,0.009,0.216,28.8808664259928,"Puebla","Ixtacamaxtitlán,","Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados","21083"
"3241",21,83,812,99,6,0.207,0.029,0.1,0.208,8,0.099,0.108,51.9230769230769,"Puebla","Ixtacamaxtitlán,","Servicios personales","21083"
"3242",21,84,311,1,13,11,0.043,7.021,11.782,53,6.244,4.756,40.4090986250212,"Puebla","Ixtepec,","Industria alimentaria","21084"
"3243",21,84,315,1,3,0.07,0,0.046,0.07,3,0.046,0.024,34.2857142857143,"Puebla","Ixtepec,","Fabricación de prendas de vestir","21084"
"3244",21,84,332,1,5,0.977,0.001,0.608,0.98,13,0.608,0.369,37.9591836734694,"Puebla","Ixtepec,","Fabricación de productos metálicos","21084"
"3245",21,84,337,1,3,0.173,0,0.14,0.186,6,0.14,0.033,24.7311827956989,"Puebla","Ixtepec,","Fabricación de muebles, colchones y persianas","21084"
"3246",21,84,339,1,3,0.073,0,0.037,0.073,3,0.037,0.036,49.3150684931507,"Puebla","Ixtepec,","Otras industrias manufactureras","21084"
"3247",21,84,431,99,7,0.528,0.015,1.532,1.983,8,0.05,0.478,22.7433182047403,"Puebla","Ixtepec,","Comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco","21084"
"3248",21,84,461,99,67,4.21,0.043,11.158,14.703,102,0.65,3.56,24.1107257022376,"Puebla","Ixtepec,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","21084"
"3249",21,84,463,1,18,1.179,0,2.36,3.283,25,0.183,0.996,28.1145293938471,"Puebla","Ixtepec,","Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado","21084"
